traitGene	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	candidate_snp	SNP.PP.H4	hypr_posterior	hypr_regional_prob	hypr_candidate_snp	hypr_posterior_explainedBySnp
ENSG00000165912.15	3157	0.000287505979430321	0.00735961825588163	0.0342892595378539	0.877660856658702	0.0804027595681325	rs75439556	0.237887065457634	0.0558	0.6272	rs61897306	0.4539
ENSG00000165916.8	3567	0.02021599072097	0.517689333059318	0.015894837617575	0.406994414590122	0.039205424012015	rs10838703	0.195014990026106	0.0017	0.0901	rs4647736	0.2694
ENSG00000166086.12	7452	0.00138444196797041	0.437651356047438	0.00164733029845061	0.520717311958808	0.0385995597273334	rs878987	0.0704172584282482	0	0.0093	rs878987	0.0827
ENSG00000166105.15	6878	0.00173511082900413	0.548482398404071	0.00129857769709976	0.410452755894225	0.0380311571756001	rs878987	0.0501780553630717	2e-04	0.0097	rs878987	0.0505
ENSG00000166140.17	4524	1.26329546470949e-10	1.77004439772303e-07	0.000713184807353889	0.999266428584607	2.02094772694224e-05	rs745032	0.125738571665306	0	0.0069	rs745032	0.3977
ENSG00000166391.14	4849	1.4054724386371e-09	0.0185972172077817	7.40137948355707e-08	0.979348790033789	0.00205391733916037	rs7936656	0.047128666150528	0	0.0173	rs7936656	0.0478
ENSG00000166562.8	7128	9.2180845715564e-05	0.138890479525284	0.00055915650714913	0.842472825013279	0.0179853581085725	rs12956892	0.0599346625064137	0	0.0171	rs12956892	0.0725
ENSG00000166938.12	5837	6.0009175036718e-06	0.174675586820868	2.79664166145467e-05	0.814039305367554	0.0112511404774604	rs80326387	0.0409586056647946	0	0.0087	rs41277720	0.0404
ENSG00000167641.10	5034	2.40577822601165e-32	1.3493616370778e-05	8.27116549630055e-30	0.00364281768284932	0.99634368870078	rs7247241	0.249187927863515	0.9911	1	rs4802297	0.2738
ENSG00000167644.11	5175	6.52548606641142e-28	0.366003834688404	1.05002791684143e-27	0.588898377353335	0.0450977879582629	rs11083450	0.264134784134091	1e-04	0.016	rs11083450	0.2722
ENSG00000167645.16	5163	9.2202381251978e-28	0.517148067778872	6.18132618742319e-28	0.346564182534348	0.13628774968678	rs11083450	0.286501817242508	0.0034	0.0443	rs11083450	0.3024
ENSG00000167693.16	6981	7.85189882961243e-18	0.0118681187546	6.53044926200386e-16	0.987074158657613	0.00105772258778442	rs2740358	0.732108349813696	0	0.0175	rs2740358	0.4763
ENSG00000167695.14	6070	4.59341511411476e-18	0.00694293154388228	4.87234623068307e-17	0.0727250178629751	0.920332050593145	rs2740358	0.896595701659516	0.4908	0.996	rs2740358	0.7974
ENSG00000167705.11	7080	2.67772928132651e-16	0.404736267370769	1.88645904976485e-16	0.284826076955462	0.310437655673766	rs2740358	0.789156242205095	0.0788	0.1898	rs2740358	0.5675
ENSG00000167792.11	4447	1.52525452019672e-07	7.00264589969397e-05	0.0021724665280833	0.997407861639213	0.000349492848254124	rs11316823	0.201856979755191	0	0.0178	rs596603	0.1929
ENSG00000167800.9	4587	0.00140799570888763	0.645728229022956	0.000641414872493933	0.294104490062406	0.0581178703332563	rs12785905	0.301255000941669	0.0011	0.0172	rs12785905	0.3049
ENSG00000168385.17	6366	4.91330976305357e-23	2.69221407733776e-09	1.82500707601154e-14	0.999999995566561	1.74120513192599e-09	rs76832527	0.791816729063346	0	0.9912	rs34489347	0.3372
ENSG00000168395.15	4790	1.29418012027456e-19	7.0913703927517e-06	1.82499323613501e-14	0.999992411606663	4.97022922478678e-07	rs76832527	0.795836558056962	0	0.0081	rs76832527	0.7761
ENSG00000168397.16	5047	1.19199209159519e-14	0.653143816251717	5.41351977327064e-15	0.296579792633613	0.0502763911146511	rs76832527	0.795847598117001	4e-04	0.0084	rs76832527	0.7761
ENSG00000168813.16	6170	0.000571323550282067	0.201386688625371	0.00220157697495136	0.776017321748391	0.019823089101004	rs17501397	0.27133481594202	0	0.0171	rs17501397	0.218
ENSG00000169231.13	3434	2.81192339310422e-10	0.00018893671789783	1.48797504382886e-06	0.999789382977108	2.01920487587725e-05	rs146564277	0.79238339678112	0	0.0023	rs760077	0.8287
ENSG00000169313.9	5660	7.17888559979916e-08	0.022606097059008	3.09787306503209e-06	0.975509125094041	0.00188160818502957	rs10513425	0.0349862912597712	0	0.0149	rs150566228	0.0375
ENSG00000170049.9	5605	1.06641651789225e-11	0.240488107447985	3.27876295338253e-11	0.739375291170163	0.0201366013384002	rs9898040	0.195970140270265	0	0.0132	rs9898040	0.1952
ENSG00000170175.10	6159	1.02736349568541e-12	0.0231681241423297	4.32291020068391e-11	0.974859608918348	0.00197226689506754	rs9898040	0.196127334429235	0	0.0149	rs9898040	0.1955
ENSG00000170498.8	5688	5.60313865742476e-19	0.56034394824458	3.65334654994825e-19	0.365279893165271	0.0743761585901511	rs4245739	0.106615353159464	0.0012	0.0235	rs4245739	0.1023
ENSG00000171453.17	5243	0.00738962393677953	0.635932092662873	0.00366823822220336	0.315641809621003	0.0373682355571408	rs4711748	0.228894198866026	1e-04	0.0052	rs4711748	0.233
ENSG00000171467.15	5165	0.002265416677584	0.194957093196138	0.00909051745370945	0.782299821183936	0.011387151488632	rs4711748	0.229743833781865	0	0.007	rs4711748	0.2201
ENSG00000171747.8	5758	1.06471584887475e-27	0.597181695854851	6.60106934532182e-28	0.370210569377785	0.0326077347673658	rs11083450	0.266228084422961	2e-04	0.0082	rs11083450	0.2749
ENSG00000171773.2	6351	0.00121426751453788	0.515360629481495	0.00105386454183407	0.44724711571757	0.0351241227445628	rs11666569	0.164694994779634	3e-04	0.0125	rs11666569	0.1388
ENSG00000172426.15	5504	0.00715867943780364	0.616104238856567	0.00372543820338728	0.320573494139806	0.052438149362436	rs4711748	0.259380039943249	7e-04	0.0129	rs4711748	0.2737
ENSG00000172478.17	7531	8.54565887783986e-16	0.0468253463358851	1.73294275062278e-14	0.949550361399756	0.00362429226433889	rs76832527	0.795838925298824	0	0.0117	rs76832527	0.7761
ENSG00000172482.4	7496	4.06256917026071e-18	0.000222605665789263	1.82456198150008e-14	0.999756087804924	2.13065292719554e-05	rs76832527	0.795787938644796	0	0.0188	rs76832527	0.7761
ENSG00000172590.18	5371	0.415612619826363	0.193120446735357	0.243174840019395	0.112959592632836	0.0351325007860491	rs55648471	0.145269803375088	0.0024	0.0166	rs55648471	0.2106
ENSG00000172613.7	4311	5.20304381869371e-05	0.0242710547549734	0.000142490903051053	0.0655588959740212	0.909975527929767	rs35826789	0.694648944771194	0.9038	0.9996	rs35826789	0.9571
ENSG00000172661.17	4042	5.75692292175763e-15	0.000316639212831424	1.81752576476073e-11	0.999665837441709	1.75233272799412e-05	rs6602880	0.32717621442284	0	0.0095	rs6602880	0.4428
ENSG00000172938.3	5478	1.65944997481903e-92	0.165027233119528	8.2870171666619e-92	0.824107689009543	0.0108650778709186	rs12795301	0.348965187907475	0	0.0119	rs12795301	0.3821
ENSG00000173120.14	4252	0.00135077381314223	0.630309106138939	0.000670698263568338	0.31291194270834	0.05475747907601	rs12785905	0.303765785576471	2e-04	0.012	rs12785905	0.3018
ENSG00000173156.6	4273	1.53341400477986e-09	7.15545305455604e-07	0.00212476405940403	0.991483802517944	0.00639071634393107	rs114895445	0.443971218460683	0.0013	0.4527	rs114895445	0.7889
ENSG00000173621.8	3930	0.000474018912537171	0.221293297678938	0.00161667717814689	0.754715546870551	0.0219004593598264	rs12785905	0.322988900472121	0	0.0174	rs12785905	0.3344
ENSG00000173653.7	3857	0.00136626193861162	0.637838375492289	0.000659331143176277	0.307755876365928	0.0523801550599951	rs12785905	0.309832965339502	1e-04	0.0097	rs12785905	0.3151
ENSG00000173715.15	3512	0.00108045282098549	0.504446679977295	0.000948399218496519	0.442742116858729	0.0507823511244937	rs12785905	0.319881326589083	2e-04	0.0161	rs12785905	0.3352
ENSG00000173917.10	4842	3.02377717611306e-39	0.614665738792837	1.48795116414128e-39	0.302383980424158	0.0829502807830057	rs138467395	1	0.0045	0.0347	rs138467395	1
ENSG00000174080.10	3152	0.000466845438311825	0.216970599140422	0.00162371686283606	0.754610627947525	0.0263282106109054	rs12785905	0.30654749350561	0	0.0241	rs12785905	0.298
ENSG00000174255.6	4380	1.16502401664297e-20	0.498809975292981	1.05422198123105e-20	0.451319743476983	0.0498702812300351	rs1567780	0.353034516255066	3e-04	0.0173	rs1567780	0.3283
ENSG00000174485.15	5339	1.98879628724878e-05	0.578901837574724	1.18512923142405e-05	0.344893039518486	0.0761733836516036	rs80326387	0.0433567465567336	0.001	0.0208	rs80326387	0.0413
ENSG00000174567.7	5661	3.4213062387449e-19	0.34214899241013	6.14700762433132e-19	0.614690604491886	0.0431604030979857	rs4245739	0.107997279903242	0	0.0198	rs6679311	0.1758
ENSG00000174684.6	3216	0.000707108749817559	0.32718777350882	0.0013916863622736	0.643923327062772	0.0267901043163175	rs12785905	0.312264757833165	0	0.0079	rs12785905	0.3157
ENSG00000175066.15	5139	0.00132820063204431	0.265213298251872	0.00357377225337064	0.713589694641167	0.0162950342215464	rs9846396	0.284739467952813	0	0.0066	rs9846396	0.2617
ENSG00000175093.4	5612	0.00138301648524209	0.274569281880259	0.00354705714022039	0.704178415991182	0.0163222285030958	rs9846396	0.275936509891693	0	0.008	rs9846396	0.2534
ENSG00000175115.11	3344	0.000242028770604903	0.0135270348451528	0.0173015011565694	0.966982302026242	0.00194713320142991	rs12796984	0.286207702813452	0	0.0053	rs61890288	0.0747
ENSG00000175213.2	3371	0.00134625963337709	0.0314406220076763	0.0396044078105806	0.924920844667568	0.00268786588079794	rs3740688	0.191880011542729	0	0.0025	rs11039112	0.0372
ENSG00000175220.11	3371	6.30437317286061e-08	1.47232680093087e-06	0.0410515543474035	0.958720046005086	0.000226864276977628	rs10769205	0.156675413080721	0	0.0014	rs10769205	0.1789
ENSG00000175287.18	5243	9.14806798194275e-12	5.34304975722375e-08	0.000171184892656588	0.999827942036253	8.19631446266709e-07	rs57294583	0.485318254475516	0	0.0013	rs57294583	0.5024
ENSG00000175701.10	3338	1.29216958065104e-05	0.579515025589286	5.00185113480565e-06	0.22412776892995	0.196339281933822	rs11681263	0.951656072064466	0.0104	0.0744	rs11681263	0.9651
ENSG00000175730.8	4055	0.0017320847864397	0.166918050517975	0.00346012842651552	0.33295172465608	0.494938011612991	rs6058869	0.0566138145712776	0.1356	0.4096	rs6058869	0.059
ENSG00000175792.11	4957	2.58953937789749e-26	0.137093227832255	1.28754430236677e-25	0.681459488146772	0.181447284020974	rs6148064	0.196577846600646	0.0057	0.3259	rs34977128	0.3083
ENSG00000176208.8	4398	2.61743802205972e-05	0.0878483443824187	0.000269660296973589	0.905046545767004	0.00680927517338191	rs4795643	0.115006031236491	0	0.0098	rs34441237	0.1015
ENSG00000176390.11	4385	2.78402271430124e-05	0.0934393739632131	0.000268071591045508	0.89971461654164	0.00655009767695856	rs4795643	0.114661562615609	0	0.0086	rs34441237	0.1007
ENSG00000176399.3	6606	0.00012440215815025	0.389325312906424	0.000186391242987019	0.583297452022823	0.0270664416696158	rs17694493	0.987663711964381	0	0.009	rs17694493	0.9727
ENSG00000176720.4	5382	3.9640114722259e-15	0.217205264941864	1.40086108597559e-14	0.767576918225131	0.0152178168329879	rs76832527	0.795841663382439	0	0.0092	rs76832527	0.7761
ENSG00000176998.4	13199	3.17793701355066e-10	0.0014825394908464	2.13277669624631e-07	0.99495816100472	0.00355908590896872	rs2285795	0.0846073664508318	1e-04	0.404	rs2285795	0.1102
ENSG00000177239.14	5674	0.0191552632625844	0.00247254782812847	0.859941837643528	0.110993246824318	0.00743710444144104	rs4880190	0.0642310369523498	0	0.0018	rs4880190	0.1273
ENSG00000177398.18	8713	1.26617593255919e-07	0.202026998844493	4.9090892941692e-07	0.783263943173209	0.0147084404557753	rs9978557	0.220180103627599	0	0.0132	rs9978557	0.2454
ENSG00000177483.11	6949	1.2248160569091e-13	8.88554910067989e-08	1.37843390520719e-06	0.999998495873589	3.68368932303593e-08	rs60023357	0.310675197563211	0	0.0056	rs60023357	0.4951
ENSG00000177646.18	4547	7.77979256851553e-26	0.411871271078775	1.0361566737075e-25	0.548513784748969	0.039614944172257	rs6148064	0.228251473100647	0	0.0171	rs34977128	0.3371
ENSG00000177984.6	5863	0.0145562996714923	0.00232815176795743	0.843105611327369	0.13484213982094	0.00516779741224204	rs12343950	0.0894390124510469	0	0.0016	rs12343950	0.1506
ENSG00000178202.12	5005	7.46783493446861e-05	0.0334248550811193	0.00214753367472098	0.961199155717629	0.00315377717718692	rs1800057	0.369514175988863	0	0.0017	rs112020878	0.6853
ENSG00000178623.11	7535	1.14152229178353e-25	6.2548923877018e-12	1.82500708408714e-14	0.999999999993278	4.47666772362705e-13	rs76832527	0.795638593868882	0	0.0019	rs4676411	1
ENSG00000178852.15	4064	2.42759314100737e-10	4.79916062355493e-08	0.00503258224467727	0.994901845157201	6.55243637567312e-05	rs7220606	0.718979137164009	0	0.0029	rs7220606	0.7754
ENSG00000178971.13	5807	2.17898417288873e-11	0.49138378049631	1.98661193285411e-11	0.447941148021556	0.0606750714404766	rs9898040	0.195717587940997	2e-04	0.0268	rs9898040	0.1946
ENSG00000179097.5	5785	5.72361198206886e-41	0.0719727726005617	7.34804237591291e-40	0.92399113450516	0.00403609289427434	rs17023964	0.509332400405596	0	0.0105	rs17023964	0.5147
ENSG00000179148.9	5567	2.84057612068059e-11	0.640579702383501	1.34692708644918e-11	0.303690452448049	0.0557298451265771	rs9898040	0.19607532936728	0.0011	0.0157	rs9898040	0.1954
ENSG00000179344.16	16474	1.23124521092636e-39	1.12405706523155e-32	1.09535815543033e-07	0.999999888439453	2.02473420023818e-09	rs9274510	0.117282954146426	0	0.0051	rs9274510	0.1865
ENSG00000179409.10	6154	4.38745670517042e-18	0.00663162609931371	6.23362389256458e-18	0.008437170409619	0.984931203491064	rs2740358	0.94019727355308	0.9869	0.996	rs2740358	0.8927
ENSG00000179593.15	5619	2.58652512453051e-11	0.583288538693393	1.61415817989159e-11	0.363956841513535	0.0527546197510645	rs9898040	0.196120703865763	3e-04	0.0136	rs9898040	0.1955
ENSG00000179913.10	6343	0.000195364428040522	0.0829172432112317	0.00213866221537684	0.907691323704636	0.00705740644071594	rs11666569	0.142429537911498	0	0.0046	rs34262244	0.3527
ENSG00000179933.5	4208	0.489520362806886	0.218642650306111	0.190070458792205	0.0848774524322934	0.0168890756625046	rs55648471	0.0194553249152102	2e-04	0.003	rs4982596	0.0457
ENSG00000180104.15	4639	2.52187202067213e-14	8.08977999229987e-06	3.11732749741578e-09	0.999991014167342	8.92935312066386e-07	rs35033501	0.999957077648599	0	0.012	rs35033501	0.8588
ENSG00000180176.14	7110	1.27669274131409e-62	0.569697842796468	8.74260782967834e-63	0.390080647812435	0.0402215093910986	rs10840603	0.0769000628173273	5e-04	0.0129	rs10840603	0.0712
ENSG00000180535.3	6077	1.22166819384745e-32	0.0428006539550352	1.82619559658918e-32	0.0630859150066852	0.894113431038286	rs6465657	0.152292595056351	0.8643	0.9533	rs6465657	0.1911
ENSG00000180902.17	4673	4.10657334041476e-23	2.25016843835483e-09	1.82500707958393e-14	0.999999997525485	2.24329585617509e-10	rs76832527	0.795850511414645	0	0.0013	rs71430385	0.3222
ENSG00000180992.6	5839	3.46371863616259e-06	0.000297477206539316	0.0115053858355408	0.988125815919867	6.7857319416791e-05	rs4711748	0.0595085804771637	0	0.0012	rs9462964	0.0383
ENSG00000181031.15	4841	3.58399899892956e-18	0.00541720247021613	6.57768196173048e-16	0.994214054364232	0.00036874316554763	rs2740358	0.861633457563299	0	0.0103	rs2740358	0.7304
ENSG00000181126.13	13192	1.4895936008605e-12	6.94909440270061e-06	2.14356195698321e-07	0.999991834926582	1.00162132987237e-06	rs1610669	0.0349570991215869	0	0.286	rs1610669	0.2172
ENSG00000181481.13	4594	0.000172175369774384	0.577868921672235	0.000114897520654911	0.385592113248952	0.0362518921883848	rs4795643	0.115200529057989	1e-04	0.0087	rs34441237	0.1045
ENSG00000181666.17	4489	1.13080349097717e-27	0.634249172804203	5.75775324766083e-28	0.322900106537452	0.0428507206583493	rs11083450	0.257888624781353	0	0.0056	rs11083450	0.2631
ENSG00000181856.14	6363	2.33532279965616e-11	0.526639780000628	1.89283753911947e-11	0.426808161699334	0.0465520582577546	rs9898040	0.196047678606873	2e-04	0.0136	rs9898040	0.1953
ENSG00000182004.12	5575	3.10927386930021e-19	0.3109440802056	6.62361088956001e-19	0.662369964281532	0.0266859555128646	rs4245739	0.102079364455821	0	0.0102	rs4245739	0.0959
ENSG00000182154.7	4280	0.00019578096288167	1.84832764165746e-05	0.910018959011686	0.0859091531010086	0.00385762364800699	rs10746563	0.812729977591733	0	0.0012	rs10746563	0.9252
ENSG00000182208.13	7188	8.97833835121382e-63	0.400639858367059	1.27988814336351e-62	0.571095460471718	0.0282646811612245	rs10840603	0.0818143353538383	0	0.0087	rs10840603	0.0767
ENSG00000182224.11	5624	2.10854220488116e-11	0.475498377808584	2.14779234109571e-11	0.484309502990819	0.0401921191580333	rs9898040	0.196112322047961	2e-04	0.0152	rs9898040	0.1955
ENSG00000182240.15	8382	3.02526093440674e-07	0.482701010211806	2.92796175300957e-07	0.467126090068622	0.050172304397303	rs9978557	0.231432254864964	5e-04	0.0174	rs9978557	0.2673
ENSG00000182472.8	5685	6.82161214623333e-28	0.382613061903515	1.0199872733595e-27	0.572048831712671	0.0453381063838127	rs11083450	0.287679409991952	3e-04	0.022	rs11083450	0.3001
ENSG00000183011.13	5631	3.26159782844026e-13	0.00735524512099953	4.39897522066326e-11	0.992014410475493	0.000630344359190705	rs9898040	0.196137631437723	0	0.013	rs9898040	0.1955
ENSG00000183291.15	6204	0.00323526954089647	0.542159095376247	0.00234917777249445	0.393611211287991	0.0586452460223712	rs305440	0.201988053433974	4e-04	0.0144	rs305440	0.2261
ENSG00000183444.10	5913	3.87955905769346e-32	0.13591879166758	2.44437681046832e-31	0.856369875703348	0.0077113326290702	rs6465657	0.0935603381801944	0	0.008	rs6465657	0.1009
ENSG00000183562.3	7146	1.17975310628623e-63	0.0526440527101223	2.11032613637419e-62	0.941683904928118	0.00567204236174806	rs10840603	0.0863758411292444	0	0.0202	rs10840603	0.082
ENSG00000183628.12	4409	0.0070650420730515	0.554914367081968	0.00491170883535877	0.38573628891691	0.0473725930927106	rs2238775	0.19313309257396	5e-04	0.0149	rs2238775	0.2043
ENSG00000183844.16	8354	3.27052682694584e-07	0.52183484204676	2.674446056631e-07	0.426674603226386	0.0514899602295667	rs9978557	0.222992482625923	5e-04	0.0161	rs9978557	0.2525
ENSG00000183891.5	6407	8.28010027003552e-23	2.41821008924577e-08	3.42406149455483e-15	0.999999973705315	2.11257929937257e-09	rs9306894	0.555321431048647	0	0.0031	rs60084614	0.8788
ENSG00000184012.11	8510	4.57526349451287e-10	0.000730014472359817	2.19401155097357e-08	0.0340417213395001	0.965228241790499	rs6517673	0.374107177952486	0.9127	1	rs8134657	0.3761
ENSG00000184058.12	6045	1.55136662081691e-07	1.22085004575718e-05	0.000107842077220582	0.00749426121713476	0.992385533068525	rs2238775	0.30108289426245	0.9778	0.9995	rs2238775	0.323
ENSG00000184115.17	2825	1.20062182563483e-05	0.538457419930228	8.79658300995334e-06	0.394443940588049	0.067077836680456	rs11681263	0.88536423861018	0.001	0.0244	rs11681263	0.8861
ENSG00000184144.11	5698	5.98257979520569e-19	0.598290099191401	3.65986058095417e-19	0.365969967464076	0.0357399333445207	rs4245739	0.104289537549469	2e-04	0.0093	rs4245739	0.0987
ENSG00000184281.14	6828	1.16599996674258e-62	0.520303471820692	9.9400124784319e-63	0.443516405639306	0.0361801225400154	rs10840603	0.0822797844863159	0	0.0069	rs10840603	0.0773
ENSG00000184307.14	4907	1.50128351902727e-20	0.642780907806164	7.47808579027654e-21	0.320140336903068	0.0370787552907688	rs12629813	0.363840372508555	3e-04	0.0083	rs12629813	0.3778
ENSG00000184378.2	5044	2.29251976806347e-60	0.655065247629644	1.05701158361992e-60	0.30198784227532	0.0429469100950475	rs78416326	0.998399251319137	5e-04	0.0105	rs78416326	0.9994
ENSG00000184385.2	8494	1.32120991333045e-13	2.10808044934053e-07	6.26735459471115e-07	0.999999133863052	2.8593311614897e-08	rs9978557	0.152272559987845	0	0.0021	rs12627412	0.0992
ENSG00000184925.11	5934	0.123088282369678	0.016690552422733	0.752923087984366	0.102089824908899	0.00520825231432331	rs12551078	0.0493201930147506	0	0.0014	rs34635210	0.119
ENSG00000185065.6	5112	0.00295823757462826	0.232662391595691	0.00942730459570343	0.741434448681449	0.0135176175525286	rs2238775	0.172178620716106	0	0.0053	rs2238775	0.1595
ENSG00000185252.18	5668	0.00675546345008086	0.531619842591623	0.00539812404538044	0.424772836379361	0.0314537335335549	rs2238775	0.167759910537734	0	0.0066	rs2238775	0.1684
ENSG00000185340.15	636	0.00703027263966888	0.863580797750818	0.000390829910887172	0.0479274809022896	0.081070618796336	rs9625483	0.454886729921407	0.0064	0.0159	rs9625483	0.4505
ENSG00000185736.15	8413	2.28321184716411e-10	0.00297266166039711	7.6562665355742e-08	0.996818812981769	0.000208448566846443	rs34487581	0.0478624472646035	0	0.01	rs34318754	0.0466
ENSG00000185838.13	6326	0.00571811769460361	0.450009466333637	0.00574777516066078	0.452257208305272	0.0862674325058263	rs2238775	0.202876338189778	6e-04	0.0362	rs2238775	0.2084
ENSG00000185986.11	2373	2.36223161898859e-09	0.757767798232194	5.21729307326769e-10	0.167287843149195	0.0749443557346504	rs35033501	0.999995620173833	0.003	0.0192	rs35033501	1
ENSG00000186235.10	7163	5.63495744312279e-07	0.408793533453951	7.7421798239882e-07	0.561634484289309	0.0295706445430138	rs60079197	0.110944998567022	1e-04	0.0132	rs60079197	0.1034
ENSG00000187049.9	5106	0.000174460165829833	0.333029847169208	0.000338721174689209	0.64657047126517	0.0198865002251035	rs2277283	0.927702913461598	0	0.0073	rs2277283	0.8894
ENSG00000187446.11	4976	0.000434052516433582	0.608182331999592	0.000250475575912319	0.350919207104455	0.040213932803607	rs4924487	0.0397055153936921	1e-04	0.0065	rs8041095	0.0431
ENSG00000187624.8	4949	3.84062659632005e-55	5.80509422323413e-40	6.6159591018324e-16	1	7.08871609382528e-18	rs7503725	0.506937970849446	0	0.0029	rs7503725	0.5094
ENSG00000187773.8	6770	0.000731456542468497	0.0953905193904496	0.00681866771049675	0.889226477966791	0.00783287838979412	rs7228257	0.136772980154433	0	0.0087	rs7228257	0.1411
ENSG00000187796.13	6694	0.489016401538635	0.087089959599502	0.352404835145404	0.062751781354766	0.00873702236169336	rs11430171	0.116374776247991	2e-04	0.0028	rs140876101	0.1769
ENSG00000188002.10	2235	2.36536623636113e-09	0.758773335567124	5.01499539686898e-10	0.160792953534953	0.0804337080310581	rs35033501	0.999995356439132	0.0038	0.0215	rs35033501	1
ENSG00000188011.5	4238	1.10444916507186e-14	0.60517527557159	6.44117589830659e-15	0.35289784822056	0.0419268762078316	rs76832527	0.795842871959721	3e-04	0.0115	rs76832527	0.7761
ENSG00000188015.9	4775	6.73438619265502e-09	0.518901990388308	5.86150168765492e-09	0.451614483044685	0.0294835139711189	rs10127983	0.0584846957978661	0	0.0075	rs10127983	0.0623
ENSG00000188039.13	6858	0.000886524360868979	0.376084734347142	0.00140510485545241	0.596053352775732	0.0255702836608038	rs11666569	0.157338543691953	0	0.0059	rs11666569	0.1256
ENSG00000188051.6	6350	0.00124053727626663	0.52651100870784	0.000989569673744127	0.419943582939547	0.0513153014026018	rs11666569	0.132078896883806	2e-04	0.0128	rs11669463	0.1526
ENSG00000188163.7	5249	0.000673036483428274	7.69526140711863e-05	0.784389066176792	0.0895589730674879	0.12530197165822	rs11522282	0.0402625583409075	0.011	0.0358	rs11522282	0.084
ENSG00000188234.13	3687	1.24742670753743e-24	6.86103003475535e-14	1.81813328493755e-11	0.999999999981618	1.34854168599032e-13	rs1898050	0.942644235466062	0	0.0025	rs1898050	1
ENSG00000188493.14	5579	1.3045752292926e-20	0.00151933194435969	8.57262968910303e-18	0.998383886093686	9.678196195324e-05	rs2079811	0.996469803293396	0	0.0096	rs2079811	0.9962
ENSG00000188505.4	5908	6.29129023784118e-28	0.352868173918865	1.1163577963118e-27	0.626125813053148	0.0210060130279898	rs11083450	0.252101632668096	0	0.0081	rs11083450	0.2572
ENSG00000188747.8	4706	5.34023700528723e-07	5.53911441752539e-08	0.822937402546694	0.0852666714628228	0.0917953365756379	rs35138580	0.411701583311523	0.012	0.0364	rs35138580	0.6119
ENSG00000188820.12	5217	3.75242464597816e-18	0.0100946805584031	3.67519388796352e-16	0.98869041222382	0.00121490721777292	rs339297	0.237275510397429	0	0.0207	rs339297	0.2443
ENSG00000188986.6	5208	0.0498158843794227	0.00567003393823238	0.716746195578268	0.0814335734749043	0.146334312629173	rs13295537	0.0355576253552292	0.0231	0.0556	rs13295537	0.0371
ENSG00000189164.14	4488	1.02315926978967e-27	0.573873290707897	4.95212104962479e-28	0.277607846802479	0.148518862489622	rs11083450	0.2835642673946	0.009	0.0503	rs11083450	0.298
ENSG00000196126.11	16373	2.18422148759508e-12	2.02899246966594e-05	1.07595154209221e-07	0.999484946279649	0.000494656198315079	rs9273148	0.16584802573735	0	0.9754	rs9273148	0.2988
ENSG00000196301.3	16702	2.7176107713177e-09	0.0252448762371216	1.04529186320426e-07	0.971005933273396	0.00374908324268442	rs9272226	0.201758869887975	0	0.0292	rs9272226	0.2007
ENSG00000196381.10	4568	2.52041935731199e-29	0.0141366197155391	1.75616876717019e-27	0.985005464375988	0.000857915908467978	rs11083450	0.254358741418093	0	0.0073	rs11083450	0.2597
ENSG00000196420.7	4792	6.46875348510386e-09	0.498434298646343	5.81331130704312e-09	0.447877083654081	0.053688605417513	rs10127983	0.0628295809633449	3e-04	0.0195	rs10127983	0.0679
ENSG00000196735.11	16419	2.93243791797377e-16	2.71308893257001e-09	1.08084820296582e-07	0.999999788225652	1.00976434994535e-07	rs9273505	0.273611202958388	0	0.0059	rs9272293	0.5603
ENSG00000196754.10	4733	8.1873639369186e-09	0.630857708675368	4.06130264915089e-09	0.312877678879151	0.0562646001968145	rs10127983	0.0642814080101698	6e-04	0.0119	rs10127983	0.0707
ENSG00000196821.9	6172	9.80528069497929e-05	0.526214779689618	8.21919404902823e-05	0.44106256953199	0.0325424060309511	rs9469899	0.0246393142014593	0	0.007	rs9469899	0.0271
ENSG00000197081.12	4197	5.77239722869201e-30	0.651716110379123	2.67285467593845e-30	0.301724504524517	0.0465593850963582	rs651164	0.99999987512026	1e-04	0.0074	rs651164	1
ENSG00000197183.14	4191	0.00097551949618859	0.0940429911826326	0.00923798003067247	0.890563668823442	0.00517984046706437	rs1007123	0.0586146341397511	0	0.0058	rs1007123	0.0526
ENSG00000197191.4	5322	0.262526141716207	0.0304934863676884	0.597118071490503	0.0693171639810698	0.0405451364445318	rs7861261	0.19476807951308	0.0061	0.0257	rs77703000	0.2283
ENSG00000197217.12	5914	1.18448909948004e-53	0.125547847800279	7.99626768091643e-53	0.847523460936401	0.0269286912633234	rs11135765	0.303351099276305	0	0.0341	rs11135765	0.3643
ENSG00000197345.12	5565	4.50724443389224e-129	4.4823169677034e-38	1.00556129037024e-91	1	3.22747376829215e-39	rs12795301	0.35618491358762	0	0.0244	rs2444765	0.3428
ENSG00000197768.10	5235	0.00020061807435423	2.28901014098577e-05	0.768009286877291	0.087483965196595	0.14428323975035	rs9722720	0.0397646912180119	0.0177	0.0475	rs71387813	0.0524
ENSG00000197879.14	7091	3.75119609009205e-16	0.566992031291891	2.50519430137719e-16	0.37860487560215	0.0544030931059599	rs2740358	0.822135251622808	6e-04	0.0133	rs2740358	0.6469
